"","GENEID","Alignment.x","Rank.x","baseMean.x","Alignment.y","Rank.y","baseMean.y","logMeanExpression","RankDiff","MeanRank","num.trans"
"75","ENSG00000144134","STAR",3321,772.590656457064,"HISAT2",3040,716.070245310522,7.03052654524812,281,3180.5,NA
"76","ENSG00000140497","STAR",3211,229.487192780343,"HISAT2",2931,216.724084427684,5.82259974565992,280,3071,NA
"77","ENSG00000089041","STAR",544,13.1742267893134,"HISAT2",267,10.3798109988591,2.91039943006082,277,405.5,NA
"78","ENSG00000254373","STAR",1884,101.520987630318,"HISAT2",2159,368.616041104868,5.65539375853535,-275,2021.5,NA
"79","ENSG00000183513","STAR",3855,427.285272051279,"HISAT2",3580,414.699652070933,6.45305018503656,275,3717.5,5
"80","ENSG00000173320","STAR",4089,1171.38791752089,"HISAT2",3815,1126.70969442979,7.45861441898888,274,3952,NA
"81","ENSG00000203499","STAR",1819,120.833680832658,"HISAT2",1548,112.663245978133,5.17708321663872,271,1683.5,NA
"82","ENSG00000274265","STAR",4101,506.308150019248,"HISAT2",3830,430.165101280523,6.58118087770089,271,3965.5,NA
"83","ENSG00000154608","STAR",4013,1107.01791524073,"HISAT2",3743,1044.94993324508,7.39602412997306,270,3878,NA
"84","ENSG00000167186","STAR",4029,501.051420617385,"HISAT2",3760,482.212829438006,6.6095619366333,269,3894.5,NA
"85","ENSG00000176463","STAR",3960,558.186618547166,"HISAT2",3692,534.144448225123,6.71569708580431,268,3826,NA
"86","ENSG00000224020","STAR",3181,200.384644660837,"HISAT2",2914,189.759421546289,5.68787107517909,267,3047.5,NA
"87","ENSG00000240024","STAR",3376,350.071841962539,"HISAT2",3109,334.589582888587,6.24875177870225,267,3242.5,4
"88","ENSG00000196683","STAR",3997,2500.78417857573,"HISAT2",3730,2288.21136586247,8.20108142766441,267,3863.5,NA
"89","ENSG00000250144","STAR",3610,524.927577630553,"HISAT2",3344,261.165375516188,6.48541396347571,266,3477,1
"90","ENSG00000158483","STAR",843,61.1977508884307,"HISAT2",579,47.4361356837269,4.44166039787312,264,711,NA
"91","ENSG00000215441","STAR",1889,204.445614336776,"HISAT2",1625,172.6759559919,5.67257932155286,264,1757,1
"92","ENSG00000240785","STAR",2482,150.156993165847,"HISAT2",2221,115.79693540731,5.33780468295519,261,2351.5,2
"93","ENSG00000228929","STAR",4201,2626.79548241983,"HISAT2",3940,2518.53400324463,8.26515170907784,261,4070.5,1
"94","ENSG00000185808","STAR",3665,511.739561071137,"HISAT2",3406,484.620166582962,6.62545820717024,259,3535.5,NA
"95","ENSG00000243181","STAR",3994,3115.33855737548,"HISAT2",4250,3506.04147275856,8.49051225864648,-256,4122,1
"96","ENSG00000242562","STAR",2302,134.283009009844,"HISAT2",2557,97.12295431525,5.20863598919114,-255,2429.5,1
"97","ENSG00000267106","STAR",2869,353.549967999407,"HISAT2",2614,332.31739200427,6.25326839303484,255,2741.5,NA
"98","ENSG00000184188","STAR",598,43.9177204821682,"HISAT2",344,38.2604919441042,4.1438958089839,254,471,NA
"99","ENSG00000198312","STAR",1705,400.432807906763,"HISAT2",1451,293.799626872214,6.30505670050822,254,1578,1
"100","ENSG00000215039","STAR",2066,73.3639158499402,"HISAT2",1813,66.0741923304552,4.66721508828306,253,1939.5,NA
"101","ENSG00000233579","STAR",1532,45.6627340119685,"HISAT2",1280,44.00334097931,4.21456025880436,252,1406,1
"102","ENSG00000229358","STAR",2235,137.535707770298,"HISAT2",1983,121.735008106664,5.29030138334691,252,2109,NA
"103","ENSG00000264350","STAR",3925,883.403084179037,"HISAT2",3673,450.109489522386,7.01072498497702,252,3799,NA
"104","ENSG00000235559","STAR",2475,142.749964353709,"HISAT2",2224,132.81630574381,5.34309050768071,251,2349.5,NA
"105","ENSG00000182667","STAR",2650,168.003684578648,"HISAT2",2399,158.393620783227,5.51019972788841,251,2524.5,NA
"106","ENSG00000143772","STAR",2722,287.468390542284,"HISAT2",2471,271.47542157834,6.04785929757498,251,2596.5,3
"107","ENSG00000166446","STAR",3279,254.916088272647,"HISAT2",3029,251.195216169867,5.94152217233743,250,3154,NA
"108","ENSG00000147642","STAR",3144,290.377403131092,"HISAT2",2895,282.672578916975,6.06776261989392,249,3019.5,NA
"109","ENSG00000122026","STAR",4370,34253.8843397463,"HISAT2",4121,14221.3736981513,10.6301800250487,249,4245.5,NA
"110","ENSG00000214113","STAR",3681,1037.23210237986,"HISAT2",3433,940.004677003091,7.31803175446429,248,3557,NA
"111","ENSG00000286488","STAR",887,22.7738214087379,"HISAT2",640,22.9622392181934,3.53383081759773,247,763.5,NA
"112","ENSG00000159259","STAR",1543,55.4873257944827,"HISAT2",1296,52.0691321467275,4.40087159605252,247,1419.5,3
"113","ENSG00000133460","STAR",2813,225.590101403174,"HISAT2",2566,209.749320155813,5.80050003176481,247,2689.5,22
"114","ENSG00000234498","STAR",3700,2527.45474468719,"HISAT2",3454,2027.0319235513,8.1721561794041,246,3577,1
"115","ENSG00000178927","STAR",985,67.3662399244814,"HISAT2",1229,52.4057073840144,4.53870013255167,-244,1107,NA
"116","ENSG00000145002","STAR",1749,130.558029609334,"HISAT2",1506,121.866564946971,5.25484243987782,243,1627.5,NA
"117","ENSG00000180616","STAR",2483,267.67543491167,"HISAT2",2241,244.056690892559,5.96538691298519,242,2362,2
"118","ENSG00000140057","STAR",3825,477.857229132962,"HISAT2",3583,463.553567993739,6.5647493626677,242,3704,5
"119","ENSG00000126861","STAR",3287,428.579330699999,"HISAT2",3046,418.131732226156,6.45778201080606,241,3166.5,4
"120","ENSG00000158850","STAR",3894,367.72619087726,"HISAT2",3654,352.983439001695,6.29934973719697,240,3774,NA
"121","ENSG00000154330","STAR",2456,139.151213882139,"HISAT2",2218,130.66987546726,5.32050025492957,238,2337,NA
