"","GENEID","Alignment.x","Rank.x","baseMean.x","Alignment.y","Rank.y","baseMean.y","logMeanExpression","RankDiff","MeanRank","num.trans"
"44","ENSG00000105373","STAR",2883,62.7511752336697,"HISAT2",3868,50.3993906911402,4.47677836970467,-985,3375.5,NA
"45","ENSG00000244021","STAR",3698,6152.38902787565,"HISAT2",2746,6711.09264100979,9.15988202874941,952,3222,1
"46","ENSG00000225093","STAR",3530,507.433007597999,"HISAT2",2582,527.124897813806,6.64768248055621,948,3056,1
"47","ENSG00000140297","STAR",3308,14.2698874500485,"HISAT2",2386,11.8609754340506,3.00570117686211,922,2847,NA
"48","ENSG00000188985","STAR",2884,144.287711976628,"HISAT2",3789,98.5942023179906,5.26571572721814,-905,3336.5,NA
"49","ENSG00000186466","STAR",1617,20.3725781937054,"HISAT2",2512,16.4118468725589,3.352654743905,-895,2064.5,NA
"50","ENSG00000286156","STAR",1124,371.280073971603,"HISAT2",2001,237.289760976222,6.19425222521153,-877,1562.5,NA
"51","ENSG00000189227","STAR",2968,45.5557157424265,"HISAT2",2094,41.327562798419,4.19297493833666,874,2531,4
"52","ENSG00000105185","STAR",3258,640.45928898579,"HISAT2",4127,594.169479301597,6.84326372062083,-869,3692.5,NA
"53","ENSG00000235981","STAR",2531,15.7774071599628,"HISAT2",3392,14.9857675624933,3.14717748008131,-861,2961.5,NA
"54","ENSG00000188765","STAR",3066,3343.54021282405,"HISAT2",3925,1430.20492515126,8.30860388029557,-859,3495.5,NA
"55","ENSG00000235583","STAR",2611,15.5891911452674,"HISAT2",3468,14.6991577696375,3.13282849344104,-857,3039.5,NA
"56","ENSG00000092096","STAR",4407,150.701208696522,"HISAT2",3556,131.945057145468,5.37839270723952,851,3981.5,NA
"57","ENSG00000279688","STAR",688,32.5971180777781,"HISAT2",1538,22.449841386283,3.78013685912152,-850,1113,1
"58","ENSG00000233729","STAR",3864,37.4465467955037,"HISAT2",3014,35.9156091295553,4.0146581350782,850,3439,NA
"59","ENSG00000149196","STAR",2701,2421.69296774654,"HISAT2",3537,2134.99192744043,8.15742459032738,-836,3119,NA
"60","ENSG00000247311","STAR",3857,61.1472191109326,"HISAT2",3027,55.8119423847801,4.48923383507173,830,3442,NA
"61","ENSG00000155621","STAR",3107,533.566099538199,"HISAT2",3933,500.351841563013,6.66407991048504,-826,3520,NA
"62","ENSG00000254206","STAR",3685,534.906992654292,"HISAT2",2863,320.920631079624,6.54444020695604,822,3274,6
"63","ENSG00000259916","STAR",1258,17.0915792582694,"HISAT2",2074,12.8713731413898,3.15815999662357,-816,1666,1
"64","ENSG00000277737","STAR",3035,10.9968866088014,"HISAT2",3848,7.43985755647891,2.68899074390549,-813,3441.5,NA
"65","ENSG00000273496","STAR",2738,52.5700188032717,"HISAT2",1927,41.0697469319228,4.29189529022401,811,2332.5,NA
"66","ENSG00000159259","STAR",3845,55.4873257944827,"HISAT2",3039,52.0691321467275,4.40087159605252,806,3442,3
"67","ENSG00000224599","STAR",1130,297.037122476686,"HISAT2",1931,190.55745842725,5.97206725946088,-801,1530.5,NA
"68","ENSG00000089101","STAR",4244,397.235995391351,"HISAT2",3447,379.493409536986,6.37499534777514,797,3845.5,NA
"69","ENSG00000227408","STAR",1450,97.5064450877281,"HISAT2",2242,68.7944973145645,4.88207206346316,-792,1846,1
"70","ENSG00000184160","STAR",2788,21.7511641596981,"HISAT2",3578,18.9162320188543,3.44071549190665,-790,3183,2
"71","ENSG00000229944","STAR",4256,3388.63677704939,"HISAT2",3471,2431.61908801762,8.43477770716279,785,3863.5,NA
"72","ENSG00000178467","STAR",4309,130.203356529828,"HISAT2",3528,120.581678225635,5.24962172503509,781,3918.5,NA
"73","ENSG00000138433","STAR",4387,1815.63835072505,"HISAT2",3607,1602.92767660625,7.86982294992528,780,3997,NA
"74","ENSG00000271057","STAR",2540,32.5977538564014,"HISAT2",3319,24.1270459819213,3.79910683640551,-779,2929.5,NA
"75","ENSG00000267106","STAR",3462,353.549967999407,"HISAT2",2693,332.31739200427,6.25326839303484,769,3077.5,NA
"76","ENSG00000224908","STAR",3276,231.569350502967,"HISAT2",4042,148.685414500619,5.72329766768396,-766,3659,NA
"77","ENSG00000051620","STAR",4272,229.760845208295,"HISAT2",3513,220.08251048603,5.82836339065284,759,3892.5,NA
"78","ENSG00000176681","STAR",3080,471.637107307987,"HISAT2",3836,406.244350930366,6.51435600915535,-756,3458,3
"79","ENSG00000186094","STAR",2764,44.4837746406121,"HISAT2",3519,41.1371637862958,4.17519243080135,-755,3141.5,NA
"80","ENSG00000242140","STAR",3604,77.9231325462542,"HISAT2",2852,57.8830803445081,4.67156329305356,752,3228,NA
"81","ENSG00000185485","STAR",3305,325.980760484478,"HISAT2",4054,290.967011930153,6.15584331224407,-749,3679.5,NA
"82","ENSG00000150361","STAR",3607,47.3204025656084,"HISAT2",2860,44.1557278933459,4.2398618889916,747,3233.5,NA
"83","ENSG00000178927","STAR",2435,67.3662399244814,"HISAT2",3180,52.4057073840144,4.53870013255167,-745,2807.5,NA
"84","ENSG00000220842","STAR",3827,19754.8151705618,"HISAT2",3087,16107.2069740193,10.2330940832442,740,3457,1
"85","ENSG00000241612","STAR",3271,4610.4907608306,"HISAT2",4009,2700.00567029068,8.69290857474693,-738,3640,1
"86","ENSG00000165028","STAR",2338,132.196495519388,"HISAT2",3073,109.036027197134,5.22958076106833,-735,2705.5,NA
"87","ENSG00000103184","STAR",1871,8.58890476680312,"HISAT2",2595,7.39950110374815,2.5086765049538,-724,2233,NA
"88","ENSG00000284418","STAR",3230,16.4001270935719,"HISAT2",3954,15.5759376374269,3.18586060768694,-724,3592,NA
"89","ENSG00000089041","STAR",4230,13.1742267893134,"HISAT2",3507,10.3798109988591,2.91039943006082,723,3868.5,NA
"90","ENSG00000233579","STAR",4025,45.6627340119685,"HISAT2",3306,44.00334097931,4.21456025880436,719,3665.5,1
"91","ENSG00000267327","STAR",3578,8.37466981589917,"HISAT2",2864,8.47506059499251,2.53466460846111,714,3221,NA
"92","ENSG00000139182","STAR",4023,33.8319163798669,"HISAT2",3313,32.1095505148668,3.90975426653122,710,3668,16
"93","ENSG00000184619","STAR",4282,165.229062764804,"HISAT2",3572,153.694237677842,5.48925247663295,710,3927,5
"94","ENSG00000205277","STAR",1132,17.6143006707809,"HISAT2",1839,12.3309059020316,3.16883453047712,-707,1485.5,6
"95","ENSG00000138675","STAR",1099,41.1752149660989,"HISAT2",397,39.9891925657711,4.1136537875702,702,748,NA
"96","ENSG00000105254","STAR",3520,99.3985574064397,"HISAT2",4204,91.6337626972434,4.97821842425252,-684,3862,NA
"97","ENSG00000258427","STAR",2874,406.769444655183,"HISAT2",3544,348.134990939427,6.36447006363147,-670,3209,NA
"98","ENSG00000125864","STAR",2112,17.3154651467359,"HISAT2",1447,16.3046132295303,3.2374138003391,665,1779.5,NA
"99","ENSG00000232533","STAR",3473,21.9968881781851,"HISAT2",4136,20.7828817498429,3.4777981434952,-663,3804.5,NA
"100","ENSG00000287312","STAR",895,45.7134167111985,"HISAT2",1555,36.0125552728854,4.15449368822622,-660,1225,NA
"101","ENSG00000138641","STAR",3573,101.709520592739,"HISAT2",4233,99.3752392734293,5.01990645198383,-660,3903,1
"102","ENSG00000184047","STAR",3931,43.1160285590974,"HISAT2",3274,41.4975356432172,4.15676829221292,657,3602.5,NA
"103","ENSG00000134153","STAR",3925,487.983957745679,"HISAT2",3276,468.167623185629,6.58211899783765,649,3600.5,NA
"104","ENSG00000253693","STAR",4261,12.0750397607154,"HISAT2",3614,12.2204583058399,2.90061186599172,647,3937.5,NA
"105","ENSG00000099783","STAR",4234,441.917619654104,"HISAT2",3594,414.182029868956,6.47544602106641,640,3914,NA
"106","ENSG00000286506","STAR",1589,47.089852124042,"HISAT2",2227,36.7436131846078,4.18146460814011,-638,1908,2
"107","ENSG00000148834","STAR",3634,123.581434458278,"HISAT2",4269,114.875128138788,5.19860198999875,-635,3951.5,NA
"108","ENSG00000122026","STAR",3930,34253.8843397463,"HISAT2",3295,14221.3736981513,10.6301800250487,635,3612.5,NA
"109","ENSG00000234996","STAR",2252,60.7857743129137,"HISAT2",2886,55.9606862242407,4.48600501665649,-634,2569,2
"110","ENSG00000185641","STAR",3095,5385.16241197303,"HISAT2",3728,3397.52041139431,8.86558307530695,-633,3411.5,NA
"111","ENSG00000213997","STAR",4028,11.2737647601892,"HISAT2",3395,10.6420849883881,2.80908983042436,633,3711.5,NA
"112","ENSG00000267544","STAR",2785,217.567221541639,"HISAT2",2154,194.833971646817,5.75252250221976,631,2469.5,NA
"113","ENSG00000103642","STAR",2290,387.526066667444,"HISAT2",2917,364.204431758311,6.34498401221234,-627,2603.5,NA
"114","ENSG00000133401","STAR",3612,209.217639736044,"HISAT2",4239,196.012314968398,5.72757646318291,-627,3925.5,NA
"115","ENSG00000223688","STAR",2666,36.3312954702541,"HISAT2",3291,32.2823039966637,3.96028822171437,-625,2978.5,NA
"116","ENSG00000003249","STAR",3444,25.2991587766575,"HISAT2",4066,23.4227423595093,3.61120246557174,-622,3755,NA
